oshpd_id2,oshpd_id,county_name,facility_name,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,LICENSE_CATEGORY_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Invalid_Blank_Race,Hispanic or Latino,Non-Hispanic or Non-Latino,Unknown_Eth,Invalid_Blank_Eth,Acute_Care,Against_Medical_Advice,Died,Other_Disp,Prison_Jail,Psychiatric_Care,Routine,SN_IC_Care,CAH,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Not_Defined_Elsewhere,Rehab,Residential_Care,Invalid_Blank_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Perinatal_Disorders,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Births,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_None,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,ECM_Medical_Misadventures,ECM_NonTrans_Drowning_Subm,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Native_American_Eskimo_Aleut,a_Other_Race,a_Unknown_Race,a_White,a_Invalid_Blank_Race,a_Hispanic or Latino,a_Non-Hispanic or Non-Latino,a_Unknown_Eth,a_Invalid_Blank_Eth,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Prison_Jail,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_Not_Defined_Elsewhere,a_Childrens_or_Cancer,a_Other_Disp,a_CAH,a_Disaster_Care_Site,a_Invalid_Blank_Disp,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_All_Pregnancies,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_Birth_Defects,a_DX_Births,a_DX_Eye_Disorders,a_DX_Other_Reasons,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Intentional_SelfHarm,a_ECM_Legal_War_Terrorism,a_ECM_Medical_Misadventures,a_ECM_Natural_Environmental_Fact,a_ECM_None,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_W_Inanimate_Animate_Object,a_ECM_Med_Device_Adverse_Inciden,a_ECM_Undetermined_Intent,a_ECM_NonTrans_Drowning_Subm,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
106430779,430779,SANTA CLARA,GOOD SAMARITAN HOSPITAL-SAN JOSE,Investor - Corporation,Basic,24,,,2425 SAMARITAN DRIVE,SAN JOSE,95124,300-499,District 15,District 28,CAMBRIAN VILLAGE WEST/CAMPBELL SOUTH/LOS GATOS/MONTE SERENO/SAN TOMAS,Urban,General Acute Care Hospital,26659,19693,,5266,4714,5703,6891,5722,5695,3999,3552,3889,921,,6408,1601,32,10429,58,27824,,10609,35507,236,,499,577,93,187,7,203,44614,87,1,3,30,13,14,17,7,,,11589,9659,645,21868,2591,,2074,7,153,135,1427,2918,874,644,480,2713,1276,10581,1732,2828,1123,786,57,4024,1335,11184,1,131,4067,1427,213,19,1,4,129,35374,2209,102,7,2668,,1,46352,685,44969,698,7194,4505,,150,725,1852,803,1143,1442,2025,3265,121,173,,2136,258,7,1727,8,7563,,1442,10198,59,,177,152,322,1556,345,,24,256,30,6902,1914,1,13,,7,,,1033,5840,366,4237,197,26,1999,169,381,2086,1408,30,403,579,1231,921,160,289,418,966,192,386,12,2,17,11,39,291,758,35,5,,,3,5,10001,198,333,32,38,,,11699,451,11080,168
106430837,430837,SANTA CLARA,O'CONNOR HOSPITAL,City or County,Basic,23,,,2105 FOREST AVENUE,SAN JOSE,95128,300-499,District 10,District 28,SAN JOSE NORTHWEST,Urban,General Acute Care Hospital,23631,18687,,6102,4920,7569,6419,4883,4437,2938,1956,1941,1153,,5655,2092,40,8053,98,26380,,24258,17962,98,,310,1518,47,1,9,124,40089,209,,10,,,,,1,,,23130,5028,1340,9048,3772,,798,11,49,44,700,2524,1134,357,561,2493,1579,8891,1309,2581,695,2155,32,5083,1901,9421,,43,3004,1184,330,17,36,11,121,32967,1846,396,4,2359,,,42318,1278,33865,7175,2968,2729,,70,232,323,486,765,915,993,1807,65,41,,1295,275,584,100,13,3430,,1833,3864,,,98,117,189,617,102,2,7,25,68,3351,1120,1,,,,,,1111,2923,229,1331,103,,55,78,144,1144,838,10,323,287,1036,449,91,151,158,594,198,112,6,1,1,2,19,170,341,25,7,1,,1,8,4574,76,466,27,1,,,5697,600,4563,534
106430883,430883,SANTA CLARA,SANTA CLARA VALLEY MEDICAL CENTER,City or County,Comprehensive,24,,Teaching,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,500+,District 15,District 28,SAN JOSE NORTHWEST,Urban,General Acute Care Hospital,32277,34452,10,2701,4305,11948,12361,10602,11891,8189,2720,1392,630,,2608,3726,73,45218,111,15003,,22920,39179,4640,,137,4283,104,1,1297,2418,57089,328,2,3,31,19,395,10,621,,1,34739,6055,6567,13534,5844,,1405,24,179,173,1206,3511,1116,950,1285,3742,1322,11098,3504,7539,1192,3226,23,4535,2802,17904,3,2,91,72,116,10,27,,33,65556,66,638,2,126,,,66739,5045,49177,12517,5607,7866,,437,1121,1424,1732,2917,2937,1369,1111,107,318,,1872,656,12,3622,49,7262,,4484,8937,52,,152,453,284,113,172,121,79,141,111,10065,1608,140,1,31,2,,,6656,1308,970,1795,2744,,74,180,349,2144,1696,30,776,537,1880,2343,927,261,427,814,361,587,19,4,28,18,18,561,937,688,127,50,3,,189,9413,310,999,166,18,7,5,13473,1823,9448,2202
106430905,430905,SANTA CLARA,STANFORD HEALTH CARE,Non-profit Corporation (incl. Church-related),Basic,47,,Teaching,300 PASTEUR DRIVE,PALO ALTO,94305,500+,District 13,District 24,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,Urban,General Acute Care Hospital,30137,25518,12,10118,7195,8169,7299,5237,5264,4211,2984,2593,2597,,8561,3556,102,23616,430,19401,1,19829,35459,378,1,163,,40,,49,208,51959,184,,2921,40,10,88,5,,,,6339,4320,21141,20916,2951,,1545,56,370,185,1039,2936,1215,698,1006,2905,1569,10319,1656,4579,1586,1232,206,4663,1704,16196,2,461,4124,2194,306,30,14,36,148,42464,2023,1181,7,2658,12,9,55667,1751,44023,9893,6211,6284,5,166,939,1215,1218,2030,2379,2068,2484,,1,,2109,854,39,3008,129,6358,3,2346,10025,126,3,184,,411,2073,353,4,78,196,2,7350,1827,,4,18,,,,2311,6088,758,2908,435,,49,244,813,2010,1746,18,471,445,1547,2141,882,299,446,770,209,332,20,,24,34,,1538,986,447,55,39,2,5,16,7315,196,1708,70,118,3,2,12500,1018,10452,1030
106431506,431506,SANTA CLARA,KAISER FOUNDATION HOSPITAL - SAN JOSE,Non-profit Corporation (incl. Church-related),Basic,29,,,250 HOSPITAL PARKWAY,SAN JOSE,95119,200-299,District 17,District 29,NEW ALMADEN/SAN JOSE SOUTHWEST,Urban,General Acute Care Hospital,31141,26580,7,5694,5151,8444,7716,6935,7315,5659,4891,4772,1151,,7978,3252,378,23311,1061,21748,,24063,32651,1014,,322,1507,97,,13,609,54106,298,45,7,355,63,249,32,24,1,,8901,12313,972,31465,4074,3,1093,7,185,82,1914,3657,1007,953,631,3132,1145,11396,1982,3549,1334,1707,57,5410,1742,16745,,230,4000,1524,374,45,16,39,179,44802,2617,791,9,3100,2,,57728,1229,52222,4277,2985,3203,,45,259,371,465,806,1217,1332,1681,12,,,932,265,33,1622,35,3301,,1702,4449,37,,259,59,286,1127,211,,14,23,37,3499,655,16,,,2,,,315,3629,24,2134,86,,49,91,123,1366,1024,4,205,251,1528,467,84,101,93,497,107,182,1,3,2,2,8,259,490,40,7,4,,,6,5052,68,196,57,8,1,,6188,203,5609,376
106434138,434138,SANTA CLARA,ST. LOUISE REGIONAL HOSPITAL,City or County,Basic,8,,,9400 NO NAME UNO,GILROY,95020,50-99,District 17,District 30,GILROY/MORGAN HILL/RUCKER/SAN MARTIN,Rural,General Acute Care Hospital,14594,12008,,3708,3275,4089,3724,3267,3067,2135,1493,1109,735,,611,568,2,2413,7,23001,,15496,11095,11,,812,158,42,22,208,126,25109,112,,,,,1,11,1,,,15173,3364,1080,5994,991,,641,3,42,37,610,1629,713,291,312,1579,910,6177,809,1370,579,1059,13,3019,1048,5761,,21,2088,960,207,21,48,2,90,19653,1774,158,,1580,,,26602,103,21845,4654,1199,1151,,42,122,169,232,333,427,466,529,11,19,,64,52,,88,,2146,,939,1410,1,,121,59,75,107,41,1,8,33,13,1556,323,11,,,2,,,715,1194,102,328,11,,25,27,42,370,419,3,140,146,392,209,37,35,56,317,77,48,1,,1,2,3,51,133,14,2,2,,,1,2009,41,83,13,1,,,2350,27,2031,292
106434153,434153,SANTA CLARA,KAISER FOUNDATION HOSPITAL - SANTA CLARA,Non-profit Corporation (incl. Church-related),Basic,32,,,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,300-499,District 10,District 25,CUPERTINO/RANCHO RINCONADA/SAN JOSE WEST/SARATOGA,Urban,General Acute Care Hospital,36696,32541,1,7483,5655,9495,9616,7742,8273,6971,5815,6755,1433,,17826,3022,229,18725,1094,28342,,18891,49041,1306,,193,872,117,,4,605,65653,625,15,2,883,102,125,31,10,1,,6591,15049,1405,42901,3290,2,1205,15,330,130,2140,3487,1198,1237,1110,3241,1541,16538,1741,4204,1311,1271,63,5439,2147,20890,,313,5637,2032,287,63,11,60,236,50731,3961,828,9,5065,,5,69238,1898,63809,3531,4151,4158,,148,227,421,520,960,1345,1719,2700,106,163,,1875,281,31,1485,40,4597,,1486,6778,45,,103,55,420,2542,296,,13,33,3,3441,1397,5,,,1,,,337,5096,30,2720,125,1,67,115,226,1775,1280,7,363,346,1964,610,109,139,133,704,153,261,10,4,5,13,25,423,618,31,4,2,1,7,15,6422,133,542,36,39,36,,8309,371,7637,301
106434218,434218,SANTA CLARA,KAISER PERMANENTE P.H.F - SANTA CLARA,Non-profit Corporation (incl. Church-related),,,,,3840 HOMESTEAD ROAD,SANTA CLARA,95051,1-49,District 10,District 25,SANTA CLARA SOUTH AND WEST,Urban,Psychiatric Health Facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,3,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,3,,,,,,,,,,,2,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3,,,,,,,3,,3,
106440755,440755,SANTA CRUZ,DOMINICAN HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,24,,,1555 SOQUEL DRIVE,SANTA CRUZ,95065,200-299,District 17,District 29,APTOS/CAPITOLA/LIVE OAK/RIO DEL MAR/SANTA CRUZ,Urban,General Acute Care Hospital,21501,21230,2,3130,3846,6931,6233,5299,5492,5354,3150,2643,655,,676,923,15,5808,420,34891,,10106,29694,2933,,152,288,42,,284,371,41327,98,15,21,27,9,51,9,39,,,17686,9733,1210,11607,2497,,794,14,115,145,1318,2962,718,570,442,2423,913,9239,2658,3026,928,753,24,3357,2187,10147,,58,3189,1776,472,139,52,45,119,31740,1675,961,12,2494,1,,42733,81,38768,3884,3619,4030,,70,316,510,632,1058,1619,1528,1776,64,76,,115,134,4,633,36,6727,,1140,6177,332,,128,281,224,1131,212,10,90,301,45,4096,1107,13,6,,5,,,1809,4385,92,1304,58,1,47,107,251,1533,1005,11,304,406,1289,790,311,187,248,671,232,225,1,6,5,4,16,307,585,82,20,7,2,2,10,5990,76,489,40,36,3,,7649,29,7056,564
106444013,444013,SANTA CRUZ,WATSONVILLE COMMUNITY HOSPITAL,Investor - Corporation,Basic,14,,,75 NIELSON STREET,WATSONVILLE,95076,100-149,District 17,District 30,FREEDOM/WATSONVILLE,Urban,General Acute Care Hospital,16043,13700,,4840,3691,4604,4413,3291,3070,2342,1253,1183,1056,,130,206,5,58,28,29220,96,21170,8541,17,15,259,384,26,,76,203,28541,94,,9,14,4,111,16,6,,,18345,3907,417,5833,1113,128,946,4,92,52,667,1752,1086,394,320,1738,1190,5533,1132,1981,686,541,42,3631,1374,6582,,92,1798,740,230,22,25,8,96,23582,1072,570,10,1495,,3,29743,139,17281,12323,1413,1208,,88,292,292,236,333,398,355,491,53,83,,32,18,1,5,8,2557,,1517,1103,1,,105,46,59,262,64,1,8,27,2,1660,381,1,4,,1,,,1087,1134,16,364,14,6,368,14,40,297,410,4,145,152,429,161,49,61,47,293,82,47,,5,,5,12,37,166,13,2,2,1,,4,2289,12,76,7,10,2,,2621,1,1583,1037
106450936,450936,SHASTA,MAYERS MEMORIAL HOSPITAL,District,Standby,4,SMALL/RURAL,,43563 STATE HWY. 299 E,FALL RIVER MILLS,96028,100-149,District 1,District 1,BURNEY/CASSEL/FALL RIVER MILLS/HAT CREEK/MCARTHUR,Frontier,General Acute Care Hospital,2130,1961,,413,370,419,435,391,473,584,542,388,76,,18,19,229,74,2,3749,,373,3716,2,,14,29,4,4,,,3767,5,149,,,,119,,,,,1594,1373,122,900,102,,59,1,16,7,109,246,106,80,36,168,122,890,86,363,54,87,1,331,156,1172,1,12,336,74,24,1,,,22,3111,168,47,,296,,,4091,18,3956,117,95,93,,1,9,7,7,14,46,39,60,1,4,,1,,5,2,,180,,7,181,,,5,4,10,,,1,,,,115,53,,,,,,,1,132,31,23,,1,3,5,,19,16,,14,17,25,13,3,3,5,49,11,4,,,,,1,4,11,1,1,,,,,163,3,1,3,1,,,188,1,186,1
106450940,450940,SHASTA,SHASTA REGIONAL MEDICAL CENTER,Investor - Limited Liability Company,Basic,27,,,1100 BUTTE STREET,REDDING,96001,200-299,District 1,District 1,REDDING,Urban,General Acute Care Hospital,18646,16150,,2065,2669,5774,5980,4748,5329,3689,2433,1878,231,,523,893,1058,1946,483,29893,,1360,33236,200,,273,2037,39,,338,570,31447,72,,,19,1,,,,,,17429,9441,856,4829,2241,,336,3,81,54,901,2581,578,665,333,1796,767,7306,2049,2943,1176,990,1,3133,2450,6653,,22,2149,821,360,52,8,,110,26284,1923,993,5,2067,,2,34796,146,34519,131,2830,2983,,33,237,329,438,952,1262,1318,1242,,2,,59,59,152,211,36,5296,,136,5646,31,,188,266,222,866,76,10,40,3,,3295,844,,,1,,,2,1356,3849,76,459,73,,4,28,53,1103,892,9,199,556,1186,454,92,130,157,552,185,209,1,,3,,,170,397,20,7,2,,,8,4605,96,443,37,26,2,,5813,19,5770,24
106450949,450949,SHASTA,MERCY MEDICAL CENTER - REDDING,Non-profit Corporation (incl. Church-related),Basic,25,,,2175 ROSALINE AVENUE,REDDING,96001,200-299,District 1,District 1,REDDING,Urban,General Acute Care Hospital,24019,20006,,5226,3923,6827,6204,4461,5206,4553,3536,2820,1269,,664,905,351,3175,682,38248,,2551,41152,322,,271,2158,94,,62,248,40685,197,3,2,141,13,4,3,144,,,21421,10924,1633,8323,1722,2,1320,5,122,89,1133,2926,723,586,365,2380,848,8967,1005,3155,1033,979,70,4628,2557,11134,,151,3561,1541,393,78,14,11,170,33526,1867,489,,2223,,1,44025,211,43433,381,4446,4911,,162,419,541,677,1375,1962,2000,1959,110,152,,120,113,79,516,156,8373,,315,8954,88,,410,197,517,1718,218,19,28,68,23,4577,1572,10,,,,,,2213,5397,470,1186,88,3,84,109,308,1878,1097,14,365,540,1410,1470,115,177,375,963,184,221,7,9,5,9,17,483,895,336,74,13,5,2,29,6824,87,514,80,10,5,,9357,40,9255,62
106470871,470871,SISKIYOU,MERCY MEDICAL CENTER MT. SHASTA,Non-profit Corporation (incl. Church-related),Basic,8,SMALL/RURAL,,914 PINE STREET,MOUNT SHASTA,96067,1-49,District 1,District 1,CARRICK/EDGEWOOD/MOUNT SHASTA/WEED,Rural,General Acute Care Hospital,4521,4403,,687,786,1225,1172,927,1099,1246,1035,630,117,,85,244,47,1094,152,7302,,515,7905,504,,281,103,12,,48,34,8424,13,,,2,7,,,,,,3940,2783,320,1571,309,1,167,,16,11,370,755,132,121,74,508,180,2198,335,637,129,156,6,963,443,1723,,,698,255,67,11,1,,35,6602,531,109,,615,,,8924,43,8793,88,286,316,,9,19,40,42,101,127,132,118,4,10,,4,18,1,62,2,515,,23,564,15,,30,12,14,13,26,1,2,1,,442,61,,,,,,,147,370,9,73,3,,4,9,5,73,129,1,46,26,49,77,14,14,6,112,26,9,,1,1,,,17,53,5,2,,,,1,490,2,30,2,,,,602,1,597,4
106474007,474007,SISKIYOU,FAIRCHILD MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,8,SMALL/RURAL,,444 BRUCE STREET,YREKA,96097,1-49,District 1,District 1,GAZELLE/GRENADA/HILT/HORNBROOK/YREKA,Rural,General Acute Care Hospital,6254,5345,,1121,1173,1663,1566,1159,1464,1383,1009,837,224,,140,209,577,370,338,9965,,889,10325,385,,273,192,17,6,60,60,10945,29,,,1,7,7,1,1,,,5212,3158,328,2051,850,,224,7,17,16,527,944,254,166,112,730,260,2723,400,703,411,359,6,1340,587,1813,,11,958,305,124,24,16,1,43,8505,561,281,13,757,,,11599,30,11489,80,437,416,,23,45,42,66,111,180,145,208,11,22,,14,4,47,18,9,761,,33,802,18,,73,17,15,10,25,,2,6,,596,102,7,,,,,,258,485,14,75,21,,13,8,4,109,122,2,51,54,72,111,15,7,24,201,32,27,,1,,,,3,87,13,3,,,,2,671,7,62,5,,,,853,6,842,5
106480989,480989,SOLANO,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,Non-profit Corporation (incl. Church-related),Basic,51,,,975 SERENO DRIVE,VALLEJO,94589,200-299,District 3,District 14,VALLEJO,Urban,General Acute Care Hospital,31300,25297,3,5724,5247,8475,7349,6393,6926,6388,4843,4223,1032,,7456,16049,275,11371,1330,20119,,11230,43985,1385,,249,1399,113,,126,526,53333,243,,138,364,85,12,7,5,,,15109,12548,1165,22963,4814,1,938,8,278,104,1864,3128,1098,939,796,2381,1247,12348,1906,4013,1537,1914,40,5939,1925,14197,,171,3679,2149,552,55,39,15,163,42619,2979,804,12,3359,1,3,56600,661,52853,3086,2836,2670,,47,158,264,413,783,1191,1276,1371,2,1,,909,1054,24,559,17,2943,,587,4908,11,,158,54,253,1401,211,,12,45,2,2741,624,4,,,1,,,505,3449,22,1397,132,1,31,82,87,1174,884,5,176,254,1346,420,60,97,134,507,87,149,2,2,6,3,,200,382,31,14,6,,,8,4352,92,374,32,12,3,,5506,94,5225,187
106481015,481015,SOLANO,ADVENTIST HEALTH VALLEJO,Non-profit Corporation (incl. Church-related),,,,,525 OREGON STREET,VALLEJO,94590,50-99,District 3,District 14,VALLEJO,Urban,Acute Psychiatric Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,
106481094,481094,SOLANO,SUTTER SOLANO MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,13,,,300 HOSPITAL DRIVE,VALLEJO,94589,100-149,District 3,District 14,VALLEJO,Urban,General Acute Care Hospital,17748,13611,,3383,2659,5045,5003,4032,4475,3342,1717,1187,516,,3807,10810,106,6036,216,10384,,8157,22745,457,,525,310,29,,101,242,29875,133,3,35,42,6,17,3,38,,,17722,5922,433,4170,3112,,827,5,164,46,674,1719,785,522,433,1649,636,5891,797,2922,711,427,36,3710,1428,7977,,88,1848,1082,430,28,30,14,94,24411,1582,165,22,1565,,,31359,1010,27288,3061,1548,1393,,15,96,204,267,588,712,496,562,1,,,608,824,11,359,11,1128,,480,2439,22,,158,104,118,747,70,,16,12,44,1147,511,8,,,6,,,925,1613,38,305,60,,21,53,69,485,413,2,152,116,690,275,49,25,56,366,78,89,1,1,,,,115,170,9,2,,,1,2,2476,22,113,19,11,1,,2941,210,2557,174
106481357,481357,SOLANO,NORTH BAY MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,21,,,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,100-149,District 3,District 11,FAIRFIELD,Urban,General Acute Care Hospital,34033,26990,,6360,5421,10142,10185,7433,8043,5608,3206,3176,1449,,3450,14392,198,2906,206,39871,,16077,44738,208,,569,2130,76,107,955,202,55726,304,5,136,399,15,261,9,129,,,32481,11838,2378,8496,5830,,1663,12,279,125,1771,3700,1154,980,753,3490,1570,12056,2392,4452,1609,971,120,6991,2693,14242,,323,3753,1948,685,106,97,31,235,46278,3255,1319,9,2980,2,2,61023,1309,53620,6094,3831,3576,,77,349,525,694,1189,1561,1232,1750,22,8,,703,1316,28,227,10,5123,,1156,6235,16,,251,198,327,1914,117,61,4,39,4,3489,995,8,,,,,,2027,4151,175,771,283,,45,137,167,1436,938,10,337,554,1056,895,77,137,211,950,285,148,4,2,,3,15,409,496,154,67,5,,2,8,5539,65,578,60,22,1,1,7407,302,6605,500
106484044,484044,SOLANO,KAISER FOUNDATION HOSPITAL - VACAVILLE,Non-profit Corporation (incl. Church-related),Basic,27,,,1 QUALITY DRIVE,VACAVILLE,95688,100-149,District 3,District 11,VACAVILLE,Urban,General Acute Care Hospital,25386,20077,3,4518,4741,6452,5857,5053,5616,4907,3936,3606,780,,4046,7106,318,9354,330,24312,,10479,34768,219,,147,1057,31,,58,463,43096,220,4,72,226,39,44,7,2,,,7792,10132,1129,24274,2138,1,688,12,163,66,1490,2511,828,733,524,2193,831,11145,1524,2901,1182,1320,43,4786,1435,11091,,136,3326,1736,262,59,11,6,129,33079,2795,691,10,3222,2,2,45466,276,43653,1537,1715,1729,,19,165,204,272,465,709,796,811,2,1,,261,438,34,439,22,2250,,463,2968,13,,198,31,204,560,116,7,11,42,,1825,446,3,,1,,,,206,2092,26,1033,87,,30,47,66,611,504,,129,156,817,473,41,60,51,301,83,67,2,1,1,3,1,116,346,118,19,4,1,2,5,2498,63,225,28,16,3,,3444,33,3292,119
106490964,490964,SONOMA,HEALDSBURG DISTRICT HOSPITAL,District,Standby,8,SMALL/RURAL,,1375 UNIVERSITY STREET,HEALDSBURG,95448,1-49,District 2,District 2,GEYSERVILLE/HEALDSBURG,Rural,General Acute Care Hospital,4358,3683,3,910,808,1014,1220,801,1070,865,671,569,116,,59,75,103,2653,26,5126,2,3052,4883,107,2,243,70,4,,11,12,7670,25,,,,1,8,,,,,3283,1928,415,1490,818,110,118,2,27,24,245,554,323,198,105,471,262,2224,255,544,215,79,6,914,422,1055,1,3,608,221,40,1,2,,23,5917,512,22,4,690,1,,8044,12,6250,1782,293,235,,3,20,41,34,96,96,91,147,,,,5,7,7,84,9,416,,104,415,9,,16,10,11,,4,,1,2,,360,111,13,,,,,,133,297,2,74,22,,,2,1,72,79,1,28,42,44,54,22,9,14,103,43,8,,,,6,,14,38,3,,,,1,,435,6,25,6,,,,528,,467,61
106491001,491001,SONOMA,PETALUMA VALLEY HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,15,,,400 NORTH MCDOWELL BOULEVARD,PETALUMA,94954,50-99,District 3,District 10,PETALUMA,Urban,General Acute Care Hospital,8944,7712,,1536,1597,2153,2163,1796,2158,1963,1558,1468,264,,341,423,22,534,57,15279,,3898,12518,240,,953,248,34,,66,123,15059,65,,4,45,12,35,3,9,,,5850,4334,933,4004,1535,,295,4,71,33,658,999,329,234,131,782,353,4443,782,930,576,180,21,1327,604,3904,,74,1792,637,138,40,16,5,46,11109,1377,126,,1295,,1,16656,194,14481,1981,922,823,,12,58,111,153,240,349,353,467,2,,,52,22,3,31,10,1627,,198,1523,24,,137,60,57,256,38,,7,17,6,810,356,1,,,,,,444,1027,36,222,16,,11,15,25,274,238,7,100,127,252,180,65,51,47,261,61,24,1,1,,4,1,101,139,12,4,1,,2,6,1199,18,242,15,6,,,1745,33,1595,117
106491064,491064,SONOMA,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Investor - Limited Liability Company,Basic,33,,,1165 MONTGOMERY DRIVE,SANTA ROSA,95405,200-299,District 2,District 10,SANTA ROSA,Urban,General Acute Care Hospital,18136,17990,3,2789,2755,4894,5036,4332,5132,4357,3002,3236,596,,774,1360,106,377,49,33463,,7916,27738,475,,659,516,77,,224,328,34032,119,,11,35,10,90,1,27,,,15611,10074,1357,5031,4056,,477,18,118,105,1091,2466,642,664,263,1841,805,9583,2305,2001,1203,585,36,3112,1692,7122,,202,3533,1734,441,60,54,25,128,25527,1792,813,2,1814,,4,36129,237,31915,3977,3509,4249,,126,344,506,667,1140,1474,1390,1944,49,118,,192,249,25,49,10,7233,,972,6734,52,,327,300,412,768,154,15,49,160,70,4055,1418,19,11,,,,,2224,4370,201,886,77,,30,94,196,1319,880,8,360,490,933,1735,183,204,207,738,241,118,5,2,4,5,6,399,956,460,81,33,4,8,9,4791,106,810,83,13,3,2,7758,78,7114,566
106491076,491076,SONOMA,SONOMA VALLEY HOSPITAL,District,Basic,9,,,347 ANDRIEUX STREET,SONOMA,95476,50-99,District 3,District 10,BOYES HOT SPRINGS/GLEN ELLEN/KENWOOD/SONOMA/VINEBURG,Urban,General Acute Care Hospital,4930,4310,,774,795,899,946,852,1022,1208,1315,1306,123,,124,88,54,371,754,7849,,2395,6397,448,,523,81,13,21,78,33,8379,92,,,,3,16,,1,,,2990,3281,283,2246,440,,109,2,22,32,337,636,184,167,99,528,172,2601,329,546,233,162,4,764,334,1979,,102,1002,296,60,6,9,,35,6326,420,236,2,745,1,,9240,21,7748,1471,455,350,,5,23,31,29,65,135,167,350,,,,2,5,12,33,16,737,,76,699,30,,41,4,32,172,20,1,1,1,3,231,298,1,,,,,,115,477,10,199,4,,3,4,4,121,97,,18,62,204,111,16,14,18,96,22,14,,,,1,,21,122,10,,,,1,8,613,13,2,13,2,,,805,,766,39
