FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,20201,04/01/2019,03/31/2020,OPEN,San Diego,14 - San Diego/Imperial,1420,Non Profit Corp.,Comparable,,619-435-6251,250 PROSPECT PLACE,CORONADO,92118,SUSAN STONE,181,154,114,701,508,192,363,0,0,112,582,13,20,2491,473,4035,2907,7935,21028,0,0,1444,3702,35,172,41258,34307,21733,10815,1895,6977,0,0,7027,32249,1091,638,82425,52692944,39029650,20688285,47403979,0,0,12516313,44245634,475315,1044880,218097000,41150677,28255537,9531290,36803999,0,0,13804449,79651386,3549024,2223556,214969918,1542900,80153353,65169698,16540147,52604107,0,0,0,21782765,95363851,0,4024339,0,0,0,1065676,338246836,4699270,0,0,11526437,16225707,13690267,6814758,13679426,31603872,0,0,4537997,40059609,0,659860,111045789,1006711,111365254,0,-2795045,0,0,0,0,6986773,35381438,0,0,0,0,0,0,0,0,0,0,0,0,0
106370714,SHARP GROSSMONT HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,San Diego,14 - San Diego/Imperial,1422,Non Profit Corp.,Comparable,,619-465-0711,5555 GROSSMONT CENTER DRIVE,LA MESA,91942,SCOTT EVANS,524,524,395,8456,4634,3368,7525,7,0,371,3614,285,150,28410,605,46328,23274,19325,30846,29,0,1780,16454,903,459,139398,8350,203332,69072,18081,89217,15,0,8683,120188,6546,1632,516766,816314063,456871113,253637640,605732029,596543,0,34509462,305488557,17454780,11300841,2501905028,376800381,216972302,76266517,366996408,31744,0,35590244,363892146,28982808,7059419,1472591969,4964745,1011488263,635519587,267298742,780229449,-10212409,529895,0,59556559,482373048,0,46437588,0,0,0,11074426,3289259893,33515556,0,0,40845246,74360802,181626181,71839384,72817824,192498988,98392,0,10543147,227852901,0,2321089,759597906,5345720,778190702,0,18945123,0,0,0,0,30494635,401696396,0,0,0,0,0,0,0,0,0,0,0,0,0
106374049,SHARP MCDONALD CENTER,20201,04/01/2019,03/31/2020,OPEN,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,,858-637-6920,7989 LINDA VISTA ROAD,SAN DIEGO,92111,TRISHA KHALEGHI,16,16,11,0,14,0,0,0,0,0,299,10,5,328,0,0,222,0,0,0,0,0,3822,141,87,4272,0,0,160,0,0,0,0,26,5869,90,24,6169,0,371331,0,0,0,0,0,5375946,174531,102779,6024587,0,195457,0,0,0,0,27343,7380385,162837,39381,7805403,28345,0,513651,0,0,0,0,0,23892,7297267,0,337367,0,0,0,82112,8282634,52501,0,0,0,52501,0,105640,0,0,0,0,3451,5459063,0,31703,5599857,40,4467033,0,-53774,0,0,0,0,1080531,1427654,0,0,0,0,0,0,0,0,0,0,0,0,0
106370694,SHARP MEMORIAL HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,,858-939-3400,7901 FROST STREET,SAN DIEGO,92123,TIMOTHY SMITH,862,665,447,5596,5754,2305,4847,0,0,942,12908,314,346,33012,0,28134,26624,19783,22008,0,0,4928,57017,937,1120,160551,0,63785,97710,9443,32516,0,0,8246,128378,5752,2267,348097,679483765,659818902,338792524,440744684,0,0,89819005,1151577104,21547548,26020695,3407804227,337213313,392021862,56157855,203564113,0,0,38877024,997088582,27976609,11026162,2063925520,1844410,872755522,1018333049,297855085,528706727,0,0,0,107224359,1648826859,0,49524156,0,0,0,31595817,4556665984,85269583,0,0,213168748,298438331,143941555,118777297,97095296,115602070,0,0,21471668,713007577,0,3606631,1213502094,11191490,1037755390,0,-26231554,0,0,0,0,30096888,357707624,0,0,0,0,0,0,0,0,0,0,0,0,0
106370745,SHARP MESA VISTA HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,,858-278-4110,7850 VISTA HILL AVENUE,SAN DIEGO,92123,TRISHA KHALEGHI,158,158,118,707,410,449,0,1201,0,268,1848,71,30,4984,0,10582,5959,3018,0,11174,0,1668,11435,349,127,44312,0,31044,4980,49,0,0,0,14598,30625,329,432,82057,63915895,35413195,18813129,0,68156387,0,9616515,66887099,2067262,742662,265612144,45173255,7919330,164324,0,0,0,25069934,56687616,575491,772444,136362394,289222,91268824,38370047,15867075,0,0,58583216,0,28896934,81390011,0,2642753,0,0,0,1044773,318352855,1286001,0,0,17144,1303145,17820325,6248478,3110380,0,9573172,0,5789513,42201849,0,181111,84924828,435553,92684737,0,-2007463,0,0,0,0,3274387,16764546,0,0,0,0,0,0,0,0,0,0,0,0,0
106450940,SHASTA REGIONAL MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Shasta,01 - Northern California,209,Investor - Corp.,Comparable,,530-244-5400,1100 BUTTE STREET,REDDING,96001,CASEY FATCH,178,178,115,4417,108,378,1227,0,0,735,326,0,62,7253,0,20105,627,3470,4872,0,0,3209,1204,0,229,33716,0,21080,491,2656,18087,0,0,7975,3063,12,6347,59711,328163558,11150220,20191095,83297786,0,0,65169477,25937285,0,3425445,537334866,150511555,3414510,10781603,83255027,0,0,48084461,24195681,46487,7778372,328067696,11471799,406040814,12299992,17872316,145814127,0,0,0,71802912,34303604,0,2392681,0,0,0,1053879,703052124,0,0,0,0,0,69564132,2343281,12670176,20027316,0,0,40716243,15749690,0,1279600,162350438,806213,152280184,0,3540,0,0,0,0,6295421,17964593,0,0,0,0,0,0,0,0,0,0,0,0,0
106190708,SHERMAN OAKS HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,,818-981-7111,4929 VAN NUYS BOULEVARD,SHERMAN OAKS,91403,EM V GARCIA,153,153,153,2871,459,360,1080,0,0,425,73,4,116,5388,0,18742,2377,1992,6976,0,0,1554,213,12,603,32469,0,6604,1745,2240,9891,0,0,6008,758,71,3502,30819,161209792,24329105,21834650,73681822,0,0,26438179,2467876,74963,3673180,313709567,18870810,6750748,6293581,25535362,0,0,17295986,2289365,164137,8042696,85242685,-260912,140699680,25005213,22551155,72658404,0,0,0,42603807,2656416,0,-290357,0,0,0,731407,306354813,0,0,0,0,0,39380923,6074641,5577076,26558781,0,0,1130359,2100824,239098,11535737,92597439,649184,89110806,0,0,0,0,0,0,2934572,51688757,0,0,0,0,0,0,0,0,0,0,0,0,0
106344114,SHRINERS HOSPITAL FOR CHILDREN - NORTHERN CALIFORNIA,20201,04/01/2019,03/31/2020,OPEN,Sacramento,02 - Golden Empire,311,Non Profit Corp.,Shriners Hospitals,,916-453-2000,2425 STOCKTON BLVD,SACRAMENTO,95817,MARGARET BRYAN,80,70,70,0,0,361,210,0,0,23,325,180,0,1099,0,0,0,1644,700,0,0,82,1256,3007,0,6689,0,1,0,5047,12339,0,0,796,8076,1679,0,27938,0,0,27766076,9794510,0,0,1650351,20385528,35621728,0,95218193,1132,0,11189289,19844539,0,0,1381643,14788473,5352543,0,52557619,0,1132,0,30391068,23029958,0,0,0,1715765,25647017,0,40974271,0,0,0,0,121759211,0,0,0,0,0,0,0,8564297,6609091,0,0,1316229,9526984,0,0,26016601,5006841,71614721,0,0,0,0,0,0,1844987,66398563,0,0,0,0,0,0,0,0,0,0,0,0,0
106291023,SIERRA NEVADA MEMORIAL HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Nevada,02 - Golden Empire,301,Non Profit Corp.,Comparable,Rural,530-274-6700,155 GLASSON WAY,GRASS VALLEY,95945,BRIAN EVANS,104,104,54,2123,444,319,761,0,0,123,582,9,49,4410,0,8866,1780,1070,2535,0,0,498,1930,36,228,16943,0,54343,11648,3663,15672,4,0,3473,17149,399,1352,107703,176341921,34668052,20503343,47965269,0,0,9689224,39768642,671363,4104017,333711831,185830084,38865926,13923986,59208582,10499,0,10338259,65924246,1585841,4643077,380330500,8623343,298400632,61611847,19691611,77911764,0,10495,0,14170412,45703366,0,8206785,0,0,0,9286274,543616529,0,0,0,0,0,59991462,10832819,10023363,27785008,7,0,4998380,55432967,0,1361796,170425802,1913563,173674009,0,25362507,0,0,0,0,35715219,71206011,0,0,0,0,0,0,0,0,0,0,0,0,0
106540798,SIERRA VIEW MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Tulare,09 - Central,613,District,Comparable,,559-784-1110 xet6100,465 WEST PUTNAM AVENUE,PORTERVILLE,93257,DONNA HEFNER,167,167,167,2080,426,810,2117,0,0,103,766,0,74,6376,0,10722,1960,13083,6685,0,0,642,2357,0,204,35653,0,44420,13664,7596,44871,2,0,3482,43530,0,6259,163824,105211463,20755694,65947140,72315667,0,0,7574450,26661185,0,1946392,300411991,108691415,27106550,19173812,117058345,11967,0,12949659,75113971,0,5258694,365364413,8497596,175529096,40324559,71362230,158521847,-2775402,10304,0,7332091,59360748,0,186866,0,0,0,1896792,520246727,0,0,0,0,0,38373782,7537685,16534124,30852165,1663,0,13192018,42414408,0,-3376168,145529677,4277182,151414027,0,14720345,0,0,0,0,6329946,97790231,0,0,0,0,0,0,0,0,0,0,0,0,0
106342392,SIERRA VISTA HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Sacramento,02 - Golden Empire,311,Investor - Corp.,Comparable,,916-288-0300,8001 BRUCEVILLE ROAD,SACRAMENTO,95823,JOHN ZAUNER,171,171,171,429,436,1919,0,0,0,959,1473,117,12,5345,0,6897,3700,25107,0,0,0,11562,9827,1160,108,58361,0,839,724,0,0,0,0,773,7313,0,0,9649,11524400,6230000,41546600,0,0,0,20212800,16609393,1929307,185200,98237700,779367,651005,0,0,0,0,694249,6574092,0,0,8698713,2068750,3465634,2229671,18191553,0,-812316,0,0,9101619,8197112,0,1929307,0,0,0,151576,44522906,0,0,0,0,0,7651646,4651334,24167363,0,0,0,11805430,13952534,0,185200,62413507,14679,41690386,5461458,4381,0,0,0,0,472808,27127602,0,0,0,0,0,0,0,0,0,0,0,0,0
106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,San Luis Obispo,08 - Mid-Coast,801,Investor - Corp.,Comparable,,805-546-7600,1010 MURRAY STREET,SAN LUIS OBISPO,93405,MARK LISA,162,148,68,1614,415,341,1058,10,0,75,1964,20,47,5544,0,6736,1575,1874,4841,32,0,457,7831,77,185,23608,0,9411,1692,1150,9818,4,0,1424,15450,29,1238,40216,203502940,50751259,43735790,122371689,965193,0,13177099,222141052,2004443,5983422,664632887,92421158,25866152,9316223,66420130,66026,0,17206115,141352843,371457,8616422,361636526,10489076,263655215,68644471,45159491,164904906,0,791772,0,27414709,257213506,0,2337276,0,0,0,10609597,851220019,0,0,0,0,0,32268883,7972940,7892522,23886913,239448,0,2555270,99136346,38624,1058448,175049394,1043125,166614798,0,208222,0,0,0,0,1624609,57950578,0,0,0,0,0,0,0,0,0,0,3964097,4206845,12143955
106491338,SONOMA SPECIALTY HOSPITAL,20201,04/01/2019,12/31/2019,OPEN,Sonoma,03 - North Bay,401,District,Comparable,Rural,707-823-8511,501 PETALUMA AVENUE,SEBASTOPOL,95472,MATT SALAS,37,21,21,31,0,0,0,0,0,0,0,0,2,33,0,852,0,0,0,0,0,0,0,0,167,1019,0,1398,0,344,0,0,0,29,466,0,1257,3494,6406467,0,0,0,0,0,0,0,0,711186,7117653,715739,0,263556,0,0,0,0,362199,0,161229,1502723,0,12230,36,0,0,0,0,0,0,3300,0,0,0,0,0,8597,24163,0,0,0,0,0,7357373,0,85136,99179,0,0,0,269016,0,785509,8596213,0,6431716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106491076,SONOMA VALLEY HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Sonoma,03 - North Bay,403,District,Comparable,,707-935-5000,347 ANDRIEUX STREET,SONOMA,95476,KELLY MATHER,51,51,41,651,143,33,150,1,0,126,31,0,9,1144,136,5141,1348,129,3251,7,0,774,138,0,140,10928,6325,23363,7837,1027,5197,0,0,26139,777,69,1081,65490,40724716,12133741,2044638,11729090,62472,0,8392023,3641217,0,652313,79380210,72469904,25335318,6344467,27715311,0,0,48715484,4255153,293832,3893552,189023021,2525000,87885714,32309343,7935090,31253338,0,59991,0,38437086,6985333,0,145990,0,0,0,2154983,209691868,0,0,0,376761,376761,25308906,5159716,454015,8191063,2481,0,16145422,1287797,147842,2390882,59088124,981823,60565831,0,9657140,0,0,0,0,1589467,49309380,0,0,0,0,0,0,0,0,0,0,0,0,0
106301258,SOUTH COAST GLOBAL MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Orange,13 - Orange,1015,Investor - Corp.,Comparable,,714-754-5454,2701 S. BRISTOL STREET,SANTA ANA,92704,PETER BARONOFF,178,178,178,726,220,638,817,0,0,17,203,0,1513,4134,0,9157,1402,3093,16803,0,0,57,651,0,2451,33614,0,1240,1051,4951,9120,0,0,421,1582,0,3033,21398,45748279,11750190,25309349,100137367,0,0,657380,9976960,0,24852093,218431618,2810828,5508124,17139418,33396129,0,0,1511233,8267833,0,9405646,78039211,15020882,40679071,14955185,38442734,118880303,-3612794,0,0,1874522,15704393,0,23666,0,0,0,367674,242335636,0,0,0,0,0,7880036,2303128,7618827,14653191,0,0,294090,2540400,0,18845521,54135193,203147,65600685,1556624,0,0,0,0,0,591056,1978296,0,0,0,0,0,0,0,0,0,0,0,0,0
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,,323-462-2271,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,DAVID TOPPER,612,612,322,5918,1201,6568,5139,0,0,32,1386,13,106,20363,0,34273,7190,40142,29785,0,0,111,5509,63,668,117741,0,4315,2489,2887,12335,0,0,840,4460,33,2063,29422,370054449,100848072,156989064,375462771,0,0,6572651,51678658,11367,9359143,1070976175,37116539,8733576,16631486,82153120,0,0,3823739,32492410,76086,8198742,189225698,15806591,306427489,92101746,115679172,372374601,-16781951,0,0,5904011,53290845,0,6990,0,0,0,6560684,951370178,22247922,0,0,0,22247922,100743499,37317693,61868844,92708396,0,0,3729391,28451331,78360,6182103,331079617,226215,278695547,0,133632,0,0,0,0,3287639,64594542,0,0,0,0,0,0,0,0,0,0,0,0,0
106141338,SOUTHERN INYO HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Inyo,12 - Inland Counties,1201,District,Comparable,Rural,760-876-5501,501 EAST LOCUST STREET,LONE PINE,93545,PETER SPIERS,37,37,37,73,0,68,0,0,0,1,0,0,20,162,70,298,0,11007,36,0,0,5,0,0,84,11430,11107,2372,795,1077,1164,172,0,1059,292,0,973,7904,729478,0,4080927,125545,0,0,9424,0,0,356111,5301485,2938637,545550,693298,717787,150992,0,1302752,315889,0,1360921,8025826,272663,1286313,146455,1561217,220963,0,62211,0,182196,169688,0,0,0,0,0,407342,4309048,0,0,0,0,0,2379849,399095,3101494,612369,88781,0,1129980,146201,0,1160494,9018263,215092,9974734,1362049,519563,0,0,214371,0,0,1058291,0,0,0,0,0,0,0,0,0,0,0,0,0
106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,20201,04/01/2019,03/31/2020,OPEN,Riverside,12 - Inland Counties,1109,Investor - Corp.,Comparable,,951-696-6000,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,JARED GILES,240,240,240,2290,3960,803,4111,0,0,666,4271,11,419,16531,0,10969,15577,3756,13916,0,0,1882,11416,23,1142,58681,0,6863,12056,5440,42809,0,0,6991,28956,115,11022,114252,173883573,265603655,49226699,191732785,0,0,27921077,192146878,304124,21454804,922273595,61725655,130552504,33018623,240106175,0,0,42099831,211611537,866506,58666715,778647546,26119839,197528658,329482040,73749321,389562456,0,0,0,56599859,266834450,0,1170630,0,0,0,41691204,1382738457,0,0,0,0,0,38080570,66674119,8496001,42276504,0,0,13421049,136923965,0,12310476,318182684,5296267,285667213,0,0,0,0,0,0,10914183,103830367,0,0,0,0,0,0,0,0,0,0,0,0,0
106100899,ST. AGNES MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Fresno,09 - Central,605,Church,Comparable,,559-450-3000,1303 EAST HERNDON AVENUE,FRESNO,93720,NANCY HOLLINGSWORTH,436,436,382,8295,2240,1970,6697,0,0,158,3935,150,0,23445,0,41803,12651,9589,26412,0,0,570,14088,432,0,105545,0,46752,11687,11162,53318,0,0,1530,40093,9024,0,173566,470886378,151757863,88118517,242418446,0,0,8634057,193672443,4265689,0,1159753393,244854526,76239785,30442918,220872214,0,0,9932224,191250081,14014275,0,787606023,7003687,568854210,185063287,54060659,354469831,0,0,0,11667215,231485497,0,17345311,0,0,0,0,1429949697,0,0,0,0,0,144400208,42934360,64500776,106956580,0,0,6899067,147895124,1494659,2328945,517409719,13283990,563497611,1666393,-5231970,0,0,0,0,26348097,199942190,0,0,0,0,0,0,0,0,0,0,0,0,0
106361339,ST. BERNARDINE MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,,909-883-8711,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,DOUGLAS KLEAM,342,278,212,2135,3935,1174,5470,0,0,143,1752,22,498,15129,0,10697,17378,7056,21324,0,0,731,6171,78,1951,65386,0,10361,12871,18017,94849,0,0,2347,21671,2366,3796,166278,237978311,409610295,116859040,423017906,0,0,14262427,144743495,1822371,45525797,1393819642,62309249,108393850,44341765,249436512,0,0,10184384,86018497,10197235,12086903,582968395,13591459,256083528,435823987,120576158,530537718,-5911239,0,0,16134233,143283919,0,20047279,0,0,0,55972852,1586139894,2981052,0,0,0,2981052,40269347,84102836,35942360,140522092,0,0,5900784,82887076,0,4004700,393629195,2025083,431250638,0,1921253,0,0,0,0,16052949,140362347,0,0,0,0,0,0,0,0,0,0,0,0,0
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,Tehama,01 - Northern California,211,Church,Comparable,Rural,530-225-6000,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,JORDAN WRIGHT,76,49,29,1368,64,256,834,0,0,73,444,18,40,3097,0,5105,290,802,2364,0,0,211,1073,46,184,10075,0,75472,1232,45714,22458,0,0,4305,49750,1998,5297,206226,91703573,4299416,11333924,40144118,0,0,4916718,20232211,800919,1956038,175386917,128523334,4344456,26473350,99498573,0,0,16951085,61742629,3921748,9929528,351384703,7802146,179678920,6947378,23729634,100716064,-419030,0,0,15199291,30412377,0,8758220,0,0,0,10546242,383371242,0,267778,0,0,267778,38577211,1492411,12158790,37993996,0,0,5532684,46765643,0,1147421,143668156,629785,135559289,0,12223276,0,0,0,0,19792396,42999782,0,0,0,0,0,0,0,0,0,0,0,0,0
106190754,ST. FRANCIS MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,923,Church,Comparable,,310-900-8900,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,ELEANOR RAMIREZ,384,384,384,2484,1858,4607,7435,6,0,240,1396,122,303,18451,0,19249,11452,26184,31304,14,0,3996,5725,142,954,99020,0,8518,10999,16574,56727,371,0,2967,13533,3062,5099,117850,274703150,220963167,225822381,417905204,523623,0,48555845,98642378,7776475,12741342,1307633565,32382633,79646164,62003167,243967801,2425253,0,6919460,63711094,19428483,33860730,544344785,6066185,257201500,266648800,209827721,473448604,-34567311,1859417,0,46070233,124857023,0,27204958,0,0,0,44381272,1422998402,93740029,28089915,0,3400797,125230741,49291269,126355184,112565140,213572826,1089459,0,9145536,40182154,0,2009121,554210689,3409996,521648298,0,401640,0,0,0,0,2008372,81629196,0,0,0,0,0,0,0,0,0,0,0,0,0
106380960,ST. FRANCIS MEMORIAL HOSPITAL,20201,04/01/2019,03/31/2020,OPEN,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-353-6000,900 HYDE STREET,SAN FRANCISCO,94109,DR. TODD STRUMWASSER,294,172,101,1319,356,944,850,0,0,268,699,40,324,4800,0,8676,2448,7539,4894,0,0,1515,4069,107,853,30101,0,18795,5699,3290,14646,0,0,3551,35355,3357,6992,91685,171960202,44012855,89420744,122711973,0,0,13972449,124134546,5108750,39511413,610832932,63993617,19645298,10963955,50781795,0,0,12751524,122053280,14696282,23320921,318206672,11199214,194442943,50579134,73053849,152502630,0,0,0,14788014,127714096,0,29681140,0,0,0,66758887,720719907,0,0,0,0,0,35662674,11818039,18060439,19298138,0,0,6812825,109905001,0,6762581,208319697,4669333,240812595,0,76568354,0,0,0,0,75131010,142227448,0,0,0,0,0,0,0,0,0,0,0,0,0
106560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,20201,04/01/2019,01/30/2020,CONSOLIDATED,Ventura,10 - Santa Barbara/Ventura,811,Non Profit Corp.,Comparable,,805-389-5984,2309 ANTONIO AVENUE,CAMARILLO,93010,DARREN LEE,132,132,128,1631,557,64,334,0,0,70,414,1,27,3098,52,19129,3555,792,8076,0,0,314,1699,8,90,33663,6181,10345,2733,885,6619,0,0,2551,7930,123,1521,32707,185377720,47685219,6845943,62455572,0,0,2579091,31376945,177918,5558349,342056757,46248005,17053203,3995568,23754440,0,0,11205349,39643407,300770,3075318,145276060,11021592,190318286,54777863,9237107,68770008,0,0,0,6274162,35620215,0,1895388,0,0,0,6488935,384403556,0,0,0,0,0,36227382,9181146,717857,17170156,0,0,5172555,33577616,0,882549,102929261,296761,108279004,0,18731779,0,0,0,0,21028783,121366854,0,0,0,0,0,0,0,0,0,0,0,0,0
106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,20201,04/01/2019,03/31/2020,OPEN,Ventura,10 - Santa Barbara/Ventura,811,Church,Comparable,,805-389-5984,1600 NORTH ROSE AVENUE,OXNARD,93030,DARREN LEE,397,397,237,4267,1632,911,1942,0,0,392,1654,5,111,10914,0,25013,8459,4928,9448,0,0,1740,7052,36,1053,57729,0,29946,6669,5816,31862,0,0,5963,18707,1189,5956,106108,422202162,157030595,75663958,132994584,0,0,16996750,151201421,736803,13050467,969876740,231134542,56394830,25780400,129255030,0,0,37111791,136495761,3571830,15701933,635446117,21613396,543731860,179055399,72059325,188168180,0,0,0,27054788,155828173,0,10031163,0,0,0,26027443,1223569727,0,0,0,0,0,104702076,32651549,24602664,72194479,0,0,18976974,125116359,0,3509029,381753130,3343883,392903913,0,79181053,0,0,0,0,219704673,335389522,0,0,0,0,0,0,0,0,0,0,0,0,0
106121080,ST. JOSEPH HOSPITAL - EUREKA,20201,04/01/2019,03/31/2020,OPEN,Humboldt,01 - Northern California,105,Non Profit Corp.,Comparable,,707-445-8121,2700 DOLBEER STREET,EUREKA,95501,"ROBERTA LUSKIN-HAWK, M.D.",153,153,153,3714,193,321,1557,0,0,253,882,0,45,6965,0,19980,1044,1623,8388,0,0,1354,4738,0,241,37368,0,75385,3100,3665,37941,0,0,9968,36961,6,3080,170106,344896258,17943020,29746293,144752570,0,0,23433776,81848858,0,4136003,646756778,354468828,14582169,17243509,178445262,0,0,46851992,173894278,27793,14500829,800014660,10208905,589491749,26975228,12911576,271555072,0,0,0,53104898,167113313,0,16395495,0,0,0,4363490,1152119726,0,0,0,0,0,107627267,5255825,32409887,48396873,0,0,16660798,81230320,0,3070742,294651712,2696036,250996553,0,-1510406,0,0,0,0,9928757,193470061,0,0,0,0,0,0,0,0,0,0,14101656,18819572,13129853
106301340,ST. JOSEPH HOSPITAL - ORANGE,20201,04/01/2019,03/31/2020,OPEN,Orange,13 - Orange,1015,Church,Comparable,,714-771-8000,1100 WEST STEWART DRIVE,ORANGE,92868,JEREMY ZOCH,463,379,379,5145,4676,1348,2078,0,0,972,5473,43,195,19930,0,19353,17319,6088,10462,0,0,3210,24056,161,693,81342,0,75150,72536,18472,41101,0,0,14874,104277,2181,7714,336305,375007152,328333719,84553783,141533813,0,0,66388754,353316896,3398655,10346968,1362879740,352793955,340139954,86516955,194550136,0,0,68388366,489472250,10212303,36182469,1578256388,16713875,599507709,636677150,133248196,245636360,0,0,0,71195341,584615242,0,44196185,0,0,0,20421887,2352211945,72360804,0,0,59894407,132255211,128187634,104049545,36922225,88399946,0,0,63529917,316123445,4023205,-20056523,721179394,20201597,691794386,0,-5714456,0,0,0,0,22203162,388540428,0,0,0,0,0,0,0,0,0,0,0,0,0
106392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,20201,04/01/2019,03/31/2020,OPEN,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,,209-461-2000,2510 NORTH CALIFORNIA STREET,STOCKTON,95204,PAUL RAINS,35,35,34,807,408,0,20,0,0,17,759,0,8,2019,0,5316,3082,0,105,0,0,56,3096,0,29,11684,0,765,266,0,0,0,0,463,6737,0,359,8590,15094852,8659750,0,301847,0,0,165157,8829671,0,75834,33127111,370084,121433,0,0,0,0,294462,3933180,0,201790,4920949,694100,9496934,4301799,0,151131,0,0,0,253759,4190586,0,127814,0,0,0,195170,19411293,0,0,0,0,0,5828798,4319857,0,149906,0,0,178773,8068075,0,91358,18636767,4194,21152799,0,3168001,0,0,0,0,3197845,4469558,0,0,0,0,0,0,0,0,0,0,0,0,0
